,anime_id,title,title_english,genre
9581,33239,Saenggakboda Markeun,Clearer Than You Think,"Slice of Life, Drama"
9582,33240,Koneko no Chii: Ponponra Daibouken,Chi&#039;s Sweet Adventure,Slice of Life
9583,33241,Honobono Log,,"Slice of Life, Romance"
9584,33242,IS: Infinite Stratos 2 - Infinite Wedding,,"Harem, Comedy, Romance"
9585,33244,Kiitarou Shounen no Youkai Enikki,Kiitaro&#039;s yokai picture diary,"Comedy, Supernatural"
9586,33245,Ame-iro Cocoa in Hawaii,Rainy Cocoa in Hawaii,"Slice of Life, Comedy"
9587,33247,Tsubasa to Hotaru (2016),,"Romance, School, Shoujo"
9588,33248,K: Seven Stories Movie 1 - R:B - Blaze,,"Action, Drama, Super Power, Supernatural"
9589,33253,Ajin 2nd Season,,"Action, Mystery, Horror, Supernatural, Seinen"
9590,33254,Arslan Senki (TV) OVA,,"Adventure, Historical, Fantasy, Shounen"
9591,33255,Saiki Kusuo no Ψ-nan (TV),The Disastrous Life of Saiki K.,"Slice of Life, Comedy, Supernatural, School, Shounen"
9592,33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,The Kubikiri Cycle,"Action, Mystery, Supernatural, Drama"
9593,33266,Nanocore,NANOCORE,Sci-Fi
9594,33274,Onara Gorou,,Comedy
9595,33276,Konnichiwa Onara Gorou,,Comedy
9596,33280,Gochuumon wa Usagi desu ka??: Dear My Sister,Is the order a rabbit?? Dear My Sister,"Slice of Life, Comedy"
9597,33281,Mori no Andou,,Comedy
9598,33282,Arakure Junichi no Namida,,Comedy
9599,33283,Nude Batter Tetsuo,,"Comedy, Sports"
9600,33286,Strike the Blood II,Strike the Blood Second,"Action, Supernatural, Ecchi, Vampire, Fantasy"
9601,33291,Pinkerton,,Hentai
9602,33295,Xian Yue Meng Ying,Reflection of Crescent,"Action, Shounen Ai, Supernatural"
9603,33299,Magic-Kyun! Renaissance,Magic-Kyun! Renaissance,"Music, Magic, Romance, School"
9604,33302,Yowamushi Pedal: Spare Bike,,"Comedy, Sports, Drama, Shounen"
9605,33305,Hua Jianghu Zhi Ling Zhu,,"Action, Historical, Drama, Martial Arts, Fantasy"
9606,33308,Tantei Opera Milky Holmes: Fun Fun Party Night♪ - Ken to Janet no Okurimono,,"Mystery, Comedy, Super Power"
9607,33309,Jie Mo Ren,The Devil Ring,"Action, Mystery, Supernatural, Fantasy"
9608,33314,Digimon Universe: Appli Monsters,Digimon Universe,"Action, Sci-Fi, Adventure, Comedy, Kids, Fantasy"
9609,33322,JK Bitch ni Shiboraretai,,Hentai
9610,33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo"
9611,33326,Aftermath,Aftermath,"Military, Music, Drama"
9612,33337,ACCA: 13-ku Kansatsu-ka,ACCA: 13-Territory Inspection Dept.,"Mystery, Police, Drama, Fantasy, Seinen"
9613,33338,One Piece: Heart of Gold,,"Action, Adventure, Comedy, Drama, Fantasy, Shounen"
9614,33339,Zhongguo Jingqi Xiansheng,,"Comedy, Supernatural, Thriller"
9615,33341,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,Time Travel Girl,"Sci-Fi, Adventure"
9616,33350,Zhen Hun Jie,Rakshasa Street,"Action, Supernatural"
9617,33352,Violet Evergarden,Violet Evergarden,"Slice of Life, Drama, Fantasy"
9618,33354,Cardcaptor Sakura: Clear Card-hen,Cardcaptor Sakura: Clear Card,"Adventure, Comedy, Fantasy, Magic, Romance, Shoujo"
9619,33357,Wo Jiao Bai Xiaofei,,"Action, Comedy, Horror"
9620,33360,Code Geass: Boukoku no Akito 5 - Itoshiki Monotachi e Picture Drama,,"Comedy, Military"
9621,33362,Starmyu 2nd Season,,"Music, Slice of Life, School"
9622,33363,"""Eiyuu"" Kaitai",Eiyu Kaitai,"Comedy, Drama"
9623,33366,Toukiden 2,,"Action, Demons"
9624,33371,Atom: The Beginning,,"Action, Sci-Fi, Mecha, Seinen"
9625,33372,Overlord: Ple Ple Pleiades (OVA),,"Action, Comedy, Magic, Fantasy"
9626,33377,"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori",Trickster,"Sci-Fi, Mystery, Psychological, Drama"
9627,33378,"Haikara-san ga Tooru Movie 1: Benio, Hana no 17-sai",,"Comedy, Historical, Romance, Shoujo"
9628,33388,Charanpo Land no Bouken,,
9629,33389,Genbanojou,,
9630,33390,Zunda Horizon,,
9631,33391,Red Ash: Gearworld,,"Action, Sci-Fi"
9632,33392,Gakuen Handsome,Gakuen Handsome,"Comedy, Parody, School, Shounen Ai"
9633,33393,Enkou Shoujo: Rikujoubu Yukki no Baai The Animation,,Hentai
9634,33394,Mahou Shoujo? Naria☆Girls,Mahou Shoujo? Naria Girls,Magic
9635,33417,Super Lovers 2,Super Lovers 2,"Slice of Life, Comedy, Drama, Romance, Shounen Ai"
9636,33419,12-sai.: Chicchana Mune no Tokimeki 2nd Season,,"Romance, School, Shoujo"
9637,33420,RESTART POiNTER,,Music
9638,33421,Hitori no Shita: The Outcast,Hitori no Shita - The Outcast,"Action, Super Power, Supernatural"
9639,33433,Shuumatsu no Izetta,Izetta: The Last Witch,"Action, Historical, Military"
9640,33434,Heybot!,HEYBOT!,"Sci-Fi, Comedy, Parody, Kids"
9641,33446,Huyao Xiao Hongniang: Yue Hong,,"Comedy, Historical, Supernatural, Romance"
9642,33447,Piace: Watashi no Italian,Piacevole: My Italian Cooking,"Slice of Life, Comedy"
9643,33449,Moving Colors,,Dementia
9644,33454,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: The Final - Ryoutsu Kakichi Saigo no Hi,,"Slice of Life, Comedy, Police, Shounen"
9645,33455,Kakushigoto,,Comedy
9646,33456,Fate/kaleid liner Prisma☆Illya 3rei!! Specials,,"Comedy, Magic, Ecchi"
9647,33457,Gakuen Handsome Special,,"Comedy, Parody, School, Shounen Ai"
9648,33462,Bernard-jou Iwaku.,Miss Bernard said.,"Comedy, School"
9649,33475,Busou Shoujo Machiavellianism,Armed Girl&#039;s Machiavellism,"Action, Comedy, School, Shounen"
9650,33478,UQ Holder!: Mahou Sensei Negima! 2,UQ Holder!,"Action, Sci-Fi, Magic, Fantasy, Shounen"
9651,33486,Boku no Hero Academia 2nd Season,My Hero Academia 2,"Action, Comedy, Super Power, School, Shounen"
9652,33487,Masamune-kun no Revenge,Masamune-kun&#039;s Revenge,"Harem, Comedy, Romance, School, Shounen"
9653,33489,Little Witch Academia (TV),Little Witch Academia,"Adventure, Comedy, Fantasy, Magic, School"
9654,33490,Kaitou Joker 4th Season,JOKER 4th Season,"Adventure, Mystery, Comedy, Shounen"
9655,33491,"Shounen Maid: Onna wa Dokyou, Otoko wa Aikyou?",,"Slice of Life, Comedy, Shoujo"
9656,33493,Promised Town,Promised Town,"Action, Mecha, Sci-Fi"
9657,33498,Ganbare! Kickers: Hitoribocchi no Ace Striker,Fight! Kickers,"Sports, Drama, Shounen"
9658,33499,Ganbare! Kickers Specials,Fight! Kickers,"Sports, Drama, Shounen"
9659,33502,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,WorldEnd: What do you do at the end of the world? Are you busy? Will you save us?,"Sci-Fi, Drama, Romance, Fantasy"
9660,33505,Tsumamigui 3 The Animation,,Hentai
9661,33506,Ao no Exorcist: Kyoto Fujouou-hen,Blue Exorcist: Kyoto Saga,"Action, Demons, Supernatural, Fantasy, Shounen"
9662,33508,Si Ling Bianma: Zhi Shijie Caozong Zhe,Order Designer,"Game, Mystery, Parody, Horror, Psychological, Fantasy"
9663,33511,Koro-sensei Q!,,"Comedy, Shounen"
9664,33512,Animegatari x Ghost in the Shell Collab Eizou,,"Sci-Fi, Comedy"
9665,33513,Ansatsu Kyoushitsu: 365-nichi no Jikan,,"Action, Comedy, School, Shounen"
9666,33514,Nama Lo Re: Furachimono The Animation,,Hentai
9667,33515,Misuzu: Ikenai Koto,,Hentai
9668,33519,Koutetsujou no Kabaneri Movie 1: Tsudou Hikari,,"Action, Horror, Drama, Fantasy"
9669,33520,Koutetsujou no Kabaneri Movie 2: Moeru Inochi,,"Action, Horror, Drama, Fantasy"
9670,33522,Chiba Pedal: Yowamushi Pedal to Manabu Jitensha Koutsuu Anzen,,"Sports, Shounen"
9671,33524,Sakamoto desu ga? Special,,"Slice of Life, Comedy, School, Seinen"
9672,33531,Juushinki Pandora,,"Sci-Fi, Mecha"
9673,33532,Twin Angel Break,Twin Angels Break,"Drama, Magic"
9674,33538,Shima Kousaku no Asia Risshi-den,Shima Kosaku&#039;s Asian Entrepreneurs,"Drama, Seinen"
9675,33540,Shima Kousaku no Asia Shinseki-den,,"Cars, Drama, Seinen"
9676,33541,Bishoujo Yuugi Unit Crane Game Girls Galaxy,Crane Game Girls Galaxy,"Game, Space, Comedy"
9677,33542,Mameshiba Gakuen,,"Comedy, School"
9678,33543,Tanahashi Hiroshi X Mameshiba Pro Wrestling,,"Comedy, Sports"
9679,33544,InaDan Movie x Mameshiba Collab CM,,"Comedy, Kids, Sports"
9680,33545,Henna Omamesan,,"Comedy, Parody"
9681,33546,Monster Strike: Mermaid Rhapsody,Monster Strike: Mermaid Rhapsody,"Action, Fantasy, Game"
9682,33548,Babyshiba,,Comedy
9683,33549,Mame-Mofu Collab Animation,,Comedy
9684,33550,Bic Contact X Mameshiba Collab CM,,Comedy
9685,33552,Mameshiba Bangai-hen,,"Comedy, Music"
9686,33558,Tales of Zestiria the X: Saiyaku no Jidai,Tales of Zestiria the X Prologue: The Age of Chaos,"Action, Adventure, Magic, Fantasy"
9687,33562,Heibai Wushang,,"Action, Comedy, Supernatural"
9688,33564,Armed Blue Gunvolt,,"Action, Sci-Fi, Super Power"
9689,33566,Baki,,"Action, Martial Arts, Shounen"
9690,33569,Re:Petit kara Hajimeru Isekai Seikatsu,Re:ZERO PETIT,"Adventure, Comedy, Parody, Fantasy"
9691,33572,Idol Memories,,Music
9692,33573,BanG Dream!,,Music
9693,33578,Hungry Zombie Francesca!!,,"Music, Fantasy"
9694,33581,Trinity Seven Movie: Eternity Library to Alchemic Girl,Trinity Seven: Eternity Library & Alchemic Girl,"Action, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School, Shounen"
9695,33588,Shinkyoku no Grimoire The Animation: Unico no Natsuyasumi,,"Fantasy, Hentai"
9696,33589,ViVid Strike!,,"Action, Drama, Magic"
9697,33605,Ling Qi,Spiritpact,"Action, Comedy, Supernatural, Magic, Shounen Ai"
9698,33606,One Piece Film: Gold Episode 0 - 711 ver.,ONE PIECE FILM GOLD 〜episode 0〜 711ver.,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen"
9699,33618,Ozmafia!! Special,,"Historical, School, Shoujo"
9700,33654,Hitorijime My Hero,Hitorijime My Hero,"Drama, Romance, School, Shounen Ai, Slice of Life"
9701,33658,Girls & Panzer: Kore ga Hontou no Anzio-sen desu! - Fushou Akiyama Yukari no Sensha Kouza,,"Military, School"
9702,33659,Fushigi na Somera-chan Special,,"Slice of Life, Comedy, Magic"
9703,33661,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,,"Sci-Fi, Space, Comedy, Ecchi, Seinen"
9704,33668,Soushin Shoujo Matoi,Matoi the Sacred Slayer,"Supernatural, Magic"
9705,33669,Cure Miracle to Mofurun no Mahou Lesson,Cure Miracle and Cure Mofurun&#039;s Magic Lesson,"Action, Slice of Life, Magic, Fantasy, School, Shoujo"
9706,33672,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,Doraemon the Movie 2017: Great Adventure in the Antarctic Kachi Kochi,"Adventure, Comedy, Kids, Fantasy, Shounen"
9707,33674,No Game No Life: Zero,,"Comedy, Ecchi, Fantasy, Game, Supernatural"
9708,33681,Flying Witch Petit Special,,"Comedy, Slice of Life, Supernatural"
9709,33685,Cyborg 009: Call of Justice 1,,"Action, Sci-Fi, Adventure, Mecha, Shounen"
9710,33686,Cyborg 009: Call of Justice 2,,"Action, Adventure, Mecha, Sci-Fi, Shounen"
9711,33687,Cyborg 009: Call of Justice 3,,"Action, Adventure, Mecha, Sci-Fi, Shounen"
9712,33689,Dive to Blue,,Music
9713,33690,Nazotokine,Nazotokine,Game
9714,33692,Shigeo wa Handsome,,"Comedy, Drama"
9715,33693,Meitantei Gordon,Meitantei Gordon,"Mystery, Comedy"
9716,33696,3D Onara Gorou ga Dance Dance Dance!!,,"Comedy, Music"
9717,33697,Gravity Daze The Animation: Ouverture,,"Action, Sci-Fi, Fantasy"
9718,33702,Tong Zhi Zhe,Tong Zhi Zhe,"Adventure, Horror, Police"
9719,33709,Garo: Guren no Tsuki Special,Garo: Crimson Moon - The Butterfly of Time,"Action, Demons, Fantasy, Magic, Supernatural"
9720,33710,Run & Roll,,Dementia
9721,33712,Bikini Warriors OVA,,"Comedy, Parody, Ecchi, Fantasy"
9722,33713,Seihou Bukyou Outlaw Star Specials,Outlaw Star,"Action, Adventure, Comedy, Ecchi, Sci-Fi"
9723,33718,Cocktail Prince: Making Love!!,,"Harem, Music"
9724,33720,Girls & Panzer Movie: 3-pun Chotto de Wakaru!! Girls & Panzer,,"Military, School"
9725,33723,Mahou Shoujo? Naria☆Girls Nama de Anime wo Tsukuru Sama,,"Comedy, Magic"
9726,33724,Monster Strike The Movie: Hajimari no Basho e,Monster Strike The Movie: To The Place of Beginnings,"Action, Game, Fantasy"
9727,33726,Saiyuuki Reload Blast,Saiyuki Reload Blast,"Action, Adventure, Comedy, Supernatural, Drama, Josei"
9728,33728,Chain Chronicle: Haecceitas no Hikari Part 1,Chain Chronicle: The Light of Haecceitas Part 1,"Action, Adventure, Fantasy, Magic, Shounen"
9729,33729,Chain Chronicle: Haecceitas no Hikari Part 2,Chain Chronicle: The Light of Haecceitas Part 2,"Action, Adventure, Fantasy, Magic, Shounen"
9730,33730,Chain Chronicle: Haecceitas no Hikari Part 3,Chain Chronicle: The Light of Haecceitas Part 3,"Action, Adventure, Fantasy, Magic, Shounen"
9731,33731,Gabriel DropOut,Gabriel DropOut,"Comedy, Demons, Supernatural, School, Shounen"
9732,33733,Inazuma Eleven: Ares no Tenbin,,Sports
9733,33734,Samurai Noodles: The Originator,,"Historical, Samurai"
9734,33735,Locker Room,,Sports
9735,33736,After School,,School
9736,33737,Megaton-kyuu Musashi,,"Mecha, School"
9737,33740,Katekyo Hitman Reborn! x ēlDLIVE Special,,"Super Power, Shounen"
9738,33741,Kidou Keisatsu Patlabor: Reboot,Mobile Police Patlabor: Reboot,"Sci-Fi, Comedy, Police, Mecha"
9739,33743,Fuuka,Fuuka,"Drama, Ecchi, Music, Romance, School, Shounen"
9740,33746,Anitore! XX: Hitotsu Yane no Shita de,Anime de Training! Xx,"Comedy, Sports"
9741,33750,Boku no Yayoi-san 2,,Hentai
9742,33755,Ma Shen,Mahjong King,"Game, Drama"
9743,33756,Hen Xi You,,"Action, Supernatural, Fantasy"
9744,33758,Wu Geng Ji,,"Action, Historical, Supernatural, Martial Arts, Fantasy"
9745,33761,Qui Shui Yi Yun,,"Horror, Mystery, Supernatural"
9746,33768,Oide yo! Shiritsu Yarimakuri Gakuen,,Hentai
9747,33769,Imouto to Sono Yuujin ga Ero Sugite Ore no Kokan ga Yabai,,Hentai
9748,33770,Kirin Hyoketsu: Atarashiku Ikou Animation Movie,,Slice of Life
9749,33771,Cheating Craft,Cheating Craft,"Action, Comedy, School"
9750,33775,Soul Buster,Soul Buster,"Action, Samurai"
9751,33776,"Watashitachi, Luck Logic-bu! 2",,"Game, Comedy, School"
9752,33783,Godzilla: Kaijuu Wakusei,,"Action, Adventure, Sci-Fi"
9753,33788,Marginal#4: Kiss kara Tsukuru Big Bang,MARGINAL #4 the Animation,"Music, Comedy, School"
9754,33791,Warui no wo Taose!! Salaryman Man,,"Comedy, Parody"
9755,33795,Mahou Shoujo Nante Mou Ii Desukara. Second Season,Mahou Shoujo Nante Mouiidesukara Second Season,"Comedy, Magic"
9756,33797,ID-0,ID-0,"Sci-Fi, Space, Mecha"
9757,33798,Cheer Danshi!! Recap,,"Sports, School"
9758,33801,Shiguang Guiyu,The Prisoners of Time,"Supernatural, Drama"
9759,33803,Sengoku Choujuu Giga: Kou,SENGOKUCHOJYUGIGA,"Historical, Demons, Supernatural, Samurai"
9760,33806,Macross Δ: Delta Shougekijou,,"Sci-Fi, Comedy"
9761,33808,Girlfriend (Note),Girl Friend Note,"Music, School"
9762,33811,Teekyuu 8,Teekyu 8,"Comedy, Sports, Shounen"
9763,33814,Ao Oni The Animation,Aooni The Blue Monster,"Comedy, Horror"
9764,33818,Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto,,"Slice of Life, Comedy, School, Shounen"
9765,33820,Ao Oni The Animation (Movie),Aooni the Movie,"Mystery, Horror"
9766,33834,Sin: Nanatsu no Taizai,Seven Mortal Sins,"Ecchi, Fantasy"
9767,33836,Seiren,Seiren,"Romance, School"
9768,33839,Alice in Deadly School,,"Comedy, School, Shounen"
9769,33840,Kabuki-bu!,Kabukibu!,School
9770,33845,Free! Movie 1: Timeless Medley - Kizuna,,"Slice of Life, Sports, Drama, School"
9771,33846,Garo: Guren no Tsuki - Yurugaro,,"Comedy, Fantasy, Parody"
9772,33850,Nil Admirari no Tenbin,The Scales of Nil Admirari ~The Mysterious Story of Teito~,"Fantasy, Historical, Romance"
9773,33852,Mekakucity Reload,,"Sci-Fi, Comedy, Super Power, Supernatural, Romance"
9774,33855,Show By Rock!! x Joysound,,"Music, Comedy"
9775,33865,8-shaku 8-wa Kerakumeguri: Igyou Kaikitan The Animation,,"Hentai, Supernatural"
9776,33871,Estima: Sense of Wonder,,"Sci-Fi, Cars, Comedy, Historical"
9777,33883,Chao You Bing,,"Comedy, Parody, Fantasy"
9778,33889,Saredo Tsumibito wa Ryuu to Odoru,Dances with the Dragons,"Action, Drama, Fantasy, Sci-Fi"
9779,33898,Torikaekko Please,,Music
9780,33899,IDOLiSH7,IDOLiSH7,Music
9781,33902,Suntory Minami Alps no Tennen Mizu,,"Drama, School"
9782,33903,All-Free kono Natsu Ichioshi Monogatari Campaign Kokuchi Douga,,Slice of Life
9783,33904,Suntory CMs,,Slice of Life
9784,33905,Hatsune Miku: Hiyashite Narasou Okashi no Ii Oto,,Music
9785,33909,Marine Dreamin&#039;,,Music
9786,33910,Marine Bloomin&#039;,,Music
9787,33911,Gakuen Handsome: Legend of Sexy,,"Comedy, Music"
9788,33912,Gakuen Handsome: Haitoku no Lesson,,"Comedy, Music"
9789,33926,Quanzhi Gaoshou,The King&#039;s Avatar,"Action, Game"
9790,33929,Boku no Hero Academia: Sukue! Kyuujo Kunren!,,"Action, Comedy, School, Shounen, Super Power"
9791,33933,Yasamura Yasashi no Yasashii Sekai,,Comedy
9792,33934,Trigger-chan,,Action
9793,33937,"Kirai, Demo, Suki",,"Music, Sci-Fi"
9794,33947,Dragon Ball Z: The Real 4-D,,"Action, Fantasy, Shounen, Super Power"
9795,33948,Hinako Note,Hinako Note,"Slice of Life, Comedy"
9796,33949,Oshiete! Galko-chan: Natsuyasumitte Hontou Desu ka?,Please tell me! Galko-chan OVA,"Slice of Life, Comedy"
9797,33950,Black Clover: Jump Festa 2016 Special,,"Action, Comedy, Magic, Fantasy, Shounen"
9798,33960,Chou Do M na Hentai Mesu-tachi Otokoton Choukyou Itashimasu!,,Hentai
9799,33962,Shoujo-tachi no Sadism The Animation,,Hentai
9800,33964,91 Days Recap,,"Action, Historical, Drama"
9801,33966,Yume Oukoku to Nemureru 100 Nin no Ouji-sama,,"Game, Fantasy"
9802,33969,Shuangsheng Lingtan,,"Mystery, Psychological"
9803,33970,Girls & Panzer: Saishuushou,,"Military, School"
9804,33975,3-Nen D-Gumi Glass no Kamen,The Glass Mask Year 3 Class D,"Comedy, Parody, School"
9805,33979,Kowaremono: Risa Plus The Animation,,Hentai
9806,33981,Pretty x Cation 2 The Animation,,Hentai
9807,33983,Onihei,Onihei,"Historical, Seinen"
9808,33985,Bloodivores,Bloodivores,"Action, Supernatural, Vampire"
9809,33988,Demi-chan wa Kataritai,Interviews With Monster Girls,"Comedy, Vampire, Fantasy, School, Seinen"
9810,33993,300 En no Otsukiai Anime Edition,,Hentai
9811,33994,Servamp Specials,,"Comedy, Josei"
9812,33997,Yu☆Gi☆Oh! The Dark Side of Dimensions Special: Eien no Rival - Yuugi to Kaiba!,,"Adventure, Game, Shounen"
9813,34003,Nameless,Nameless,"Music, Romance"
9814,34006,Kakuchou Shoujo-kei Trinary,Augmented Reality Girls Trinary,Sci-Fi
9815,34008,Days (TV) OVA,,"Sports, School, Shounen"
9816,34009,To Be Hero,TO BE HERO,Comedy
9817,34012,Isekai Shokudou,Restaurant to Another World,"Comedy, Fantasy, Mystery"
9818,34013,Hagane Orchestra,Hagane Orchestra,"Game, Adventure, Comedy, Parody"
9819,34015,Seikatsu Shidou!! Anime Edition,,Hentai
9820,34016,Hatsukoi Monster OVA,,"Comedy, Romance, School, Shoujo"
9821,34019,Tsugumomo,Tsugumomo,"Action, Comedy, Supernatural, Ecchi, School, Seinen"
9822,34021,Lupin the IIIrd: Chikemuri no Ishikawa Goemon,,"Action, Adventure, Comedy, Drama, Seinen"
9823,34022,Whistle! (ONA),Whistle!,"Sports, School, Shounen"
9824,34028,Idol Jihen,Idol Incidents,Music
9825,34030,Bokura no Sex,,Hentai
9826,34032,King of Prism: Pride the Hero,,"Music, Sports, Shoujo"
9827,34034,Pokemon Sun & Moon,Pokémon the Series: Sun & Moon,"Action, Fantasy, Game, Kids, School"
9828,34036,Detective Conan: Episode One - The Great Detective Turned Small,,"Adventure, Mystery, Comedy, Police, Shounen"
9829,34039,L&#039;Œil du Cyclone,,"Music, Dementia"
9830,34048,Seoul-yeok,Seoul Station,"Horror, Thriller"
9831,34051,Akiba&#039;s Trip The Animation,Akiba&#039;s Trip The Animation,"Action, Comedy, Supernatural, Ecchi"
9832,34052,100% Pascal-sensei (TV),100% Teacher Pascal,Comedy
9833,34055,Berserk 2nd Season,Berserk,"Action, Adventure, Demons, Drama, Fantasy, Horror, Magic, Military, Romance, Supernatural"
9834,34060,Dead World,,Horror
9835,34076,Uchouten Kazoku 2,The Eccentric Family 2,"Slice of Life, Comedy, Drama, Fantasy"
9836,34077,Cardfight!! Vanguard G: Next,Cardfight!! Vanguard G NEXT,"Action, Game, Shounen"
9837,34085,Sakura Nagashi,,"Action, Sci-Fi, Music, Drama, Mecha"
9838,34086,Tales of Zestiria the X 2nd Season,,"Action, Adventure, Magic, Fantasy"
9839,34088,Chiruran: Nibun no Ichi,Chiruran 1/2,"Action, Comedy, Historical"
9840,34096,Gintama.,Gintama Season 5,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen"
9841,34100,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,,"Action, Comedy, Fantasy, Magic"
9842,34102,Sakurada Reset,Sagrada Reset,"Mystery, Super Power, Supernatural, School"
9843,34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,Danganronpa 3: The End of Hope&#039;s Peak High School - Hope Arc,"Action, Psychological, Horror, Mystery"
9844,34104,Knight&#039;s & Magic,Knight’s & Magic,"Action, Fantasy, Mecha, School"
9845,34106,Kyoukai no Rinne (TV) 3rd Season,RIN-NE,"Comedy, Supernatural, Romance, School, Shounen"
9846,34107,Iizuka-senpai x Blazer: Ane Kyun! yori The Animation,,Hentai
9847,34117,Otousan wa Ai no Hito,,"Drama, Slice of Life"
9848,34125,High School Fleet OVA,,"Action, Military, School"
9849,34126,Rewrite 2nd Season,Rewrite: Moon and Terra,"Action, Comedy, Supernatural, Romance, Fantasy"
9850,34134,One Punch Man 2,,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural"
9851,34136,Orange: Mirai,,"Sci-Fi, Drama, Romance, School, Shoujo"
9852,34140,Eyedrops,,Space
9853,34148,Nyanko Days,Nyanko Days,"Slice of Life, Comedy"
